year_month,id,name_odp,postcode_odp,ods,name_ods,postcode_ods,accept_adults,accept_adults_free,accept_children,referral_only,not_updated,not_found
202310,5669690001,SOHAIL MOULANA,E8 1EJ,V002648,DENTAL SURGERY,E8 1EJ,NA,NA,NA,NA,TRUE,FALSE
202310,3044250002,CHETEN PATEL,SE8 5QW,V000463,DENTAL SURGERY,SE8 5QW,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1869880001,THE WESTBURY PARK DENTAL PRACTICE PARTNERSHIP,ST5 4LY,V004975,WESTBURY PARK DENTAL PRACTICE,ST5 4LY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1014350141,IDH LIMITED,SK5 6RN,V003250,FIR TREE DENTAL PRACTICE,SK5 6RN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3996710001,MR N SUGGETT,SR7 7SN,V000221,SEAHAM SMILES,SR7 7SN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1981960001,I J KELLAM LTD,DN12 1JD,V012330,DENTAL SUITE,DN12 1JD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1888830001,THE ANGEL DENTAL PRACTICE LTD,N18 2TW,V004285,FORE STREET (DENTAL SURGERY),N18 2TW,NA,NA,NA,NA,TRUE,FALSE
202310,1017570000,WHITECROSS DENTAL CARE LIMITED,TR13 8AB,V001237,HELSTON DENTAL PRACTICE,TR13 8AB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013380061,WHITECROSS DENTAL CARE LIMITED,L26 1UN,V005949,DENTAL SURGERY,L26 1UN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013700143,PETRIE TUCKER & PARTNERS LTD,EN8 7RU,V004313,PETRIE TUCKER AND PARTNERS,EN8 7RU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1617990001,WHITECROSS DENTAL CARE LIMITED,ST5 2AX,V004980,DENTAL SURGERY,ST5 2AX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9171250001,FACIAL AESTHETIC (UK) LTD,LU5 4BT,V001389,GREAT NORTHERN RD. DENTAL CLINIC,LU5 4BT,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1013690000,DEN DENTAL GROUP PRACTICE LLP,EX10 8DF,V013442,DEN DENTAL GROUP,EX10 8DF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9152460001,MRS CH JACKMAN,CB21 5JG,V044636,CHAPEL DENTAL,CB21 5JG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1003700000,ISHAK PRACTICES LIMITED,NG6 9DQ,V014414,DENTAL SURGERY,NG6 9DQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,6784140001,MR RN HARTZENBERG,LN13 9AQ,V008396,ALFORD DENTAL CARE,LN13 9AQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2024010003,MR RS NICHOLSON,S71 3AA,V005085,R S NICHOLSON DENTAL SURGERY,S71 3AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1644100001,QDP (DEVON) LTD,EX39 2HW,V005241,THE QUAY DENTAL PRACTICE,EX39 2HW,NA,NA,NA,TRUE,FALSE,FALSE
202310,1013700045,PETRIE TUCKER & PARTNERS LTD,UB6 0HR,V002437,DENTAL SURGERY,UB6 0HR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,3242640001,MR CM BURKE,SK4 4QG,V003126,BURKE & ASSOCIATES DENTAL PRACTICE,SK4 4QG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9828810001,RAMESH SHARMA,PE37 7DF,V001155,DENTAL SURGERY,PE37 7DF,NA,NA,NA,NA,TRUE,FALSE
202310,3053590001,WHINGATE DENTAL CARE,LS12 3BG,V002718,WHINGATE DENTAL CARE,LS12 3BG,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1542880001,D AND L JORDAN LIMITED,NG9 3JA,V012901,DERBY ROAD (DENTAL SURGERY),NG9 3JA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9495580001,MR DF EVANS,IP19 8EP,V000396,DENTAL SURGERY,IP19 8EP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1603850001,"S COWLEY, R INGHAM AND J ANGELO",SP9 7NN,V006491,COLOSSEUM DENTAL (TIDWORTH),SP9 7NN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1958710001,DENTAL GROUP LTD,BH24 1JD,V007392,RINGWOOD DENTAL,BH24 1JD,NA,NA,NA,NA,TRUE,FALSE
202310,1756090001,RIVERSIDE DENTAL CENTRE LTD,RG4 8AA,V005671,20 BRIDGE STREET (DENTAL SURGERY),RG4 8AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8282620001,MRS GT WARD,N1 4QY,V004203,KINDAN DENTAL,N1 4QY,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1000730000,SPADENTAL SOUTH WEST LIMITED,PL12 6AF,V014062,SPADENTAL,PL12 6AF,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1000080000,RABY ROAD DENTAL CENTRE,CH64 9UZ,V006244,RABY ROAD DENTAL CENTRE,CH64 9UZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1299410001,ECLIPSE (BATLEY) LTD,WF17 5SB,V002949,ECLIPSE DENTAL CARE,WF17 5SB,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1497720001,VOGUE DENTAL CARE,LU2 0SJ,V003432,VOGUE DENTAL CARE,LU2 0SJ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,3318050002,MR JS SHERGILL,CV5 7AT,V007123,DENTAL SURGERY,CV5 7AT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2730820001,MISS DL HUART,TW13 6AE,V004307,MOUNT DENTAL PRACTICE,TW13 6AE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,2149060001,ALSAGER DENTAL CARE,ST7 2ET,V005667,DENTAL SURGERY,ST7 2ET,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1012810105,OASIS DENTAL CARE LTD,TN13 1DJ,V004851,THE LONDON HOUSE DENTAL PARTNERS,TN13 1DJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1667230001,WOODHOUSE DENTAL PRACTICE,S13 7JL,V021529,CHAPEL STREET (DENTAL SURGERY),S13 7JL,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1222110001,DURGAN & ASHWORTH DENTAL CARE LTD,SK13 8HJ,V002714,DENTAL SURGERY,SK13 8HJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3338750001,MR A SHAH,WD24 5BH,V008757,DENTAL SURGERY,WD24 5BH,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1541800001,MR ABDEL R ACHOUR & MS STACEY GORE,IP12 2GA,V012893,RENDLESHAM DENTAL PRACTICE,IP12 2GA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9368120001,MS M AZARI,SE6 1AG,V000238,HILLVIEW DENTAL CENTRE,SE6 1AG,NA,NA,NA,NA,TRUE,FALSE
202310,1366030003,MURGELAS PRACTICE MANAGEMENT LIMITED,EX33 2JL,V004782,HEDDONS CROFT DENTAL SURGERY,EX33 2JL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1689040001,MOUNT DENTAL SURGERY LIMITED,WF17 7QF,V002570,MOUNT PLEASANT DENTIST,WF17 7QF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9132860007,MIDLANDS SMILE CENTRES,B31 4RE,V001478,DENTAL SURGERY,B31 4RE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,9095720001,CROWN DENTAL SURGERY,PR8 4PL,V007710,DENTAL SURGERY,PR8 4PL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1972890001,PJ BEARD & ASSOCIATES LTD,WA12 9RH,V005992,NEWTON DENTAL PRACTICE,WA12 9RH,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1133950002,FFOLLIOTT BIRD ASSOCIATES LTD,S6 3TA,V005316,DENTAL SURGERY,S6 3TA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3188920002,BRENCHLEY DENTAL,TN12 7NY,V012008,BRENCHLEY & MATFIELD DENTAL PRAC,TN12 7NY,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1012810089,OASIS DENTAL CARE LTD,BD24 9AA,V004398,OASIS DENTAL CARE LTD,BD24 9AA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013700134,PETRIE TUCKER & PARTNERS LTD,CH45 9LB,V017241,VICTORIA ROAD (DENTAL SURGERY),CH45 9LB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1993110003,WATERSEDGE BLUE LTD,TA24 5DJ,V232805,EXMOOR DENTAL CENTRE,TA24 5DJ,NA,NA,NA,NA,TRUE,FALSE
202310,1969400001,"S COWLEY, R INGHAM AND J ANGELO",CT19 5NJ,V005115,COLOSSEUM DENTAL (FOLKESTONE),CT19 5NJ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1954050001,SIGMA DENTAL LIMITED,LE4 5EE,V020403,DENTAL SURGERY,LE4 5EE,NA,NA,NA,TRUE,FALSE,FALSE
202310,1012810048,OASIS DENTAL CARE LTD,S40 4SL,V006035,OASIS DENTAL CARE,S40 4SL,NA,NA,NA,NA,TRUE,FALSE
202310,1700620001,ST PAULS DENTAL PRACTICE LTD,TQ12 2HP,V007574,ST PAULS DENTAL PRACTICE,TQ12 2HP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,5666320001,GUILDEN SUTTON DENTAL PRACTICE,CH3 7SW,V005787,GUILDEN SUTTON DENTAL PRACTICE,CH3 7SW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1014350032,IDH LIMITED,SW17 0LN,V002115,IDH LTD,SW17 0LN,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,6386330007,"BALBIR S BHANDAL, AMRIK S BHANDAL & BALJIT S BHANDAL",DY5 2AB,V004101,BHANDAL DENTAL PRACTICE,DY5 2AB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,8842860001,MR R PAREKH & MRS A PAREKH,LE67 6LH,V006501,DENTAL SURGERY,LE67 6LH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1244940001,DANIEL COLLINS,L37 4AB,V007704,THE ELBOW LANE DENTAL PRACTICE,L37 4AB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1012810032,OASIS DENTAL CARE LTD,TN4 9PH,V004868,ST JOHNS DENTAL CARE,TN4 9PH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1090960001,COTTAMS DENTAL PRACTICE,B17 0AT,V001195,DENTAL SURGERY,B17 0AT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3246040001,NEWBURN DENTAL SURGERY,NE15 8LN,V001715,NEWBURN DENTAL SURGERY,NE15 8LN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1020460000,DENTALCARE SWINDON LTD,SN25 3DQ,V008554,WEST SWINDON DENTAL CARE,SN25 3DQ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,7429880001,SHALIN MEHRA & CATHERINE BRADY PARTNERSHIP,L22 4QF,V007489,RODERICKS DENTAL,L22 4QF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3366100003,MISS EL ALPIN,NE42 5PU,V003831,PRUDHOE DENTAL PRACTICE,NE42 5PU,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1590500001,THE HARROW DENTAL PRACTICE LIMITED,RM11 1TP,V023750,DENTAL PRACTICE,RM11 1TP,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,8177830001,MR J DHALIWAL,KT19 9EX,V002883,HORTON DENTAL PRACTICE,KT19 9EX,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1823460001,TRINITY DENTAL SURGERY LTD,EN1 1HT,V004308,TRINITY DENTAL SURGERY,EN1 1HT,NA,NA,NA,NA,TRUE,FALSE
202310,1566470001,HOSESIDE DENTAL PARTNERSHIP,CH45 0LA,V007978,HOSE SIDE DENTAL SURGERY,CH45 0LA,NA,NA,NA,NA,TRUE,FALSE
202310,6756950001,MR F PATEL,PR2 3BJ,V010794,LINTON STREET DENTAL PRACTICE,PR2 3BJ,NA,NA,NA,NA,TRUE,FALSE
202310,1319030001,PENHALIGON WITHAM PARTNERSHIP,CM8 1BQ,V009298,PENHALIGON DENTAL CENTRE,CM8 1BQ,NA,NA,NA,NA,TRUE,FALSE
202310,3320700001,MR S VYAS,LE3 8BQ,V006176,DENTAL SURGERY,LE3 8BQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3257080009,"BALBIR S BHANDAL, AMRIK S BHANDAL & BALJIT S BHANDAL",B31 2DW,V001191,DENTAL SURGERY,B31 2DW,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1452110002,SHAW & ASSOCIATES DENTAL SURGEONS LTD,HX7 5LL,V002626,GRANGE DENE (DENTAL SURGERY),HX7 5LL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1120540001,RUMD LIMITED,SE13 5BJ,V000471,BELMONT PARK DENTAL PRACTICE,SE13 5BJ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,3683500001,MRS A MIODUSZEWSKA,DE24 8PZ,V005780,CHARMING SMILES DENTAL SURGERY,DE24 8PZ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1256790001,CARCROFT DENTAL PRACTICE,DN6 8DN,V003222,CARCROFT DENTAL SURGERY,DN6 8DN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1204800001,PARK VIEW DENTAL CARE,SG6 1NY,V014242,NORTON WAY SOUTH (DENTAL SURGERY),SG6 1NY,NA,NA,NA,NA,TRUE,FALSE
202310,3410880001,MR A ZAKHARIA,WD3 3BZ,V008667,CROXLEY DENTAL CLINIC,WD3 3BZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1483340001,CEDAR HUT DENTAL LIMITED,PL22 0EN,V014830,LOSTWITHIEL DENTAL SURGERY,PL22 0EN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1030600000,KS HUNJAN ASSOCIATES LIMITED,BD3 9TY,V002205,DENTAL SURGERY,BD3 9TY,NA,NA,NA,NA,TRUE,FALSE
202310,8039870001,MR JM SUMMERFIELD,S2 2BR,V005266,J M SUMMERFIELD AND ASSOCIATES,S2 2BR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8540930001,MR A HUSSAIN,HD1 2RD,V003280,DENTAL SURGERY,HD1 2RD,NA,NA,NA,NA,TRUE,FALSE
202310,1838650002,H AMIN & A PATEL,LE2 6EG,V008657,POOL AND GATAURE,LE2 6EG,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,7219800007,MR A HUSSAIN,WF6 2AD,V001886,THE HIGH STREET DENTAL PRACTICE,WF6 2AD,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,2309010001,ROSSINGTON DENTAL PRACTICE,DN11 0NS,V003288,ROSSINGTON DENTAL PRACTICE,DN11 0NS,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,7614860001,MISS NL PROCTOR,DH1 1QT,V001371,CLAYPATH DENTAL PRACTICE,DH1 1QT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1573090001,MS URVI SHAH AND MS JILNA SHAH,HA9 6DG,V003050,CAPE HOUSE DENTAL PRACTICE,HA9 6DG,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1448350001,DR T FRIAR,BB8 0NQ,V007881,SKIPTON ROAD (DENTAL SURGERY),BB8 0NQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1014350075,IDH LIMITED,PL19 0FZ,V038027,TAVISTOCK DENTAL PRACTICE,PL19 0FZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3340730001,MR AM SPIVEY,TS18 3DX,V000130,YARM LANE DENTAL SURGERY,TS18 3DX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9673190002,DR R SHAH,MK40 1RN,V005562,DENTAL SURGERY,MK40 1RN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7495590001,MR JC PREECE,TF10 7LT,V007182,NEWPORT DENTAL PRACTICE,TF10 7LT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1647630002,"S COWLEY, R INGHAM AND J ANGELO",DA12 1DP,V005373,COLOSSEUM DENTAL (GRAVESEND),DA12 1DP,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,3281700001,MR CD AYER,HU3 6PB,V004391,DENTAL SURGERY,HU3 6PB,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1694710001,SAWBRIDGEWORTH DENTAL PRACTICE LIMITED,CM21 9JJ,V001581,DENTAL SURGERY,CM21 9JJ,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1013380027,WHITECROSS DENTAL CARE LIMITED,TQ7 1HQ,V008308,KINGSBRIDGE DENTAL CENTRE,TQ7 1HQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1790780001,LISTER HOUSE DENTAL CENTRE,CM18 6YJ,V048174,UNIT 3 LISTER HOUSE HEALTH CENTRE,CM18 6YJ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1898550001,HALFORD HOUSE DENTAL PARTNERSHIP,RG14 1BE,V004242,COLOSSEUM DENTAL (HALFORD HOUSE),RG14 1BE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1902330001,DENTALCARE LIMITED,RG27 9DJ,V014134,2 LONDON ROAD (DENTAL PRACTICE),RG27 9DJ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1091500001,MR K FAIZ,BR2 8AR,V006523,CONFIDENTAL CARE,BR2 8AR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,6767210001,MISS AM PATEL,W10 6HA,V004373,THE GROVE DENTAL PRACTICE,W10 6HA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,2209220001,CRANKHALL LANE DENTAL PRACTICE,WS10 0ED,V008355,CRANKHALL LANE DENTAL PRACTICE,WS10 0ED,NA,NA,NA,NA,TRUE,FALSE
202310,1013700098,DU TOIT AND BURGERPARTNERSHIP LTD (HARWICH),CO12 4EQ,V005078,DOVERCOURT DENTAL SURGERY,CO12 4EQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1014350144,IDH LIMITED,PR7 7HZ,V018012,UNITY PLACE DENTAL PRACTICE,PR7 7HZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1300600001,LION HOUSE DENTAL PRACTICE LTD,DL10 4AB,V006660,LION HOUSE (DENTAL SURGERY),DL10 4AB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1759000002,ONEFIVESEVEN PARTNERSHIP,PE2 5PR,V007835,DENTAL SURGERY,PE2 5PR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1739910001,DR A.T. BROWN & DR. P. BOPANNA,TW8 8DL,V000780,DENTAL SURGERY,TW8 8DL,NA,NA,NA,NA,TRUE,FALSE
202310,1164670001,IDH 403 LTD,WN5 7PF,V005983,DENTAL SURGERY,WN5 7PF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1925460001,BIRCHWOOD DENTAL PRACTICE,WA3 7PQ,V006863,BIRCHWOOD DENTAL PRACTICE,WA3 7PQ,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,8602980001,MR KS BOLA,DE23 1PX,V008232,BLAGREAVES DENTAL PRACTICE,DE23 1PX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1396020001,MR P D S N DATTA,RM17 6NX,V001781,DENTAL SURGERY,RM17 6NX,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1659050001,NEW MOSTON DENTAL CENTRE,M40 3HY,V006207,DENTAL SURGERY,M40 3HY,NA,NA,NA,NA,TRUE,FALSE
202310,9166250001,MR S ORME,PR8 3QF,V007717,AINSDALE DENTAL PRACTICE,PR8 3QF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013700035,PETRIE TUCKER & PARTNERS LTD,PE25 2AR,V008410,SKEGNESS FAMILY DENTAL CENTRE,PE25 2AR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1910000001,WARREN HOUSE DENTAL PRACTICE,S70 4DE,V004920,WARREN HOUSE SURGERY,S70 4DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1949210001,THE HARBOUR WAY PARTNERSHIP,TQ5 8DA,V004481,HARBOUR WAY DENTAL SURGERY,TQ5 8DA,NA,NA,NA,NA,TRUE,FALSE
202310,1538420001,P NAJRAN LIMITED,ST5 0BJ,V005751,WOLSTANTON DENTAL PRACTICE,ST5 0BJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1874530001,CHALET HILL DENTAL CENTRE,GU35 0TQ,V012919,DENTAL PRACTICE,GU35 0TQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1008520000,BRISTOL GARDENS DENTAL PRACTICE PARTNERSHIP,BN2 5JR,V030265,MK DENTAL,BN2 5JR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,3561310001,MS J HAFTBARADARAN MOHAMMADI,SS3 9HZ,V007353,DENTAL SURGERY,SS3 9HZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1600590007,REVIVE DENTAL CARE LIMITED,M41 0SS,V012838,REVIVE DENTAL CARE - CIRCLE OOH,M41 0SS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013620025,RODERICKS DENTAL LIMITED,WS9 8LX,V012974,RODERICKS DENTAL LTD,WS9 8LX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1001090000,WHITECROSS DENTAL CARE LIMITED,LE12 6PG,V001918,THE VILLAGE DENTAL SURGERY,LE12 6PG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1902680001,MR MOHAMMAD HUSSAIN,HD6 4DN,V001903,BAILIFF BRIDGE DENTAL SURGERY,HD6 4DN,NA,NA,NA,NA,TRUE,FALSE
202310,1030710001,200 PICTON ROAD,L15 4LL,V003805,200 PICTON ROAD,L15 4LL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,7873960001,MRS SS PATEL,RM18 8AD,V011872,ELITE DENTAL STUDIO,RM18 8AD,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,2453720005,SMILE MANCHESTER,M41 5AN,V028837,FLIXTON ROAD (DENTAL SURGERY),M41 5AN,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1375880001,DAMIRA DENTAL STUDIOS LTD,PO13 8AT,V010192,DAMIRA DENTAL STUDIOS LTD - ECLIPSE,PO13 8AT,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1271160002,GOSPORT SMILE CLINIC (PITCHFORTH & ELALAMI),SO31 4QH,V012834,COPSE LANE DENTAL SURGERY,SO31 4QH,NA,NA,NA,NA,TRUE,FALSE
202310,1020490000,THE DENTAL COMPANY LIMITED,BA15 1DA,V141871,ST. MARGARETS STREET (DENTAL SURGERY),BA15 1DA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1014350087,IDH LIMITED,WA5 2EN,V006890,ROSE COTTAGE SURGERY,WA5 2EN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,9396920001,WISDOM DENTAL PRACTICE,S41 8LX,V005599,WISDOM DENTAL,S41 8LX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013380054,WHITECROSS DENTAL CARE LIMITED,LS6 1AQ,V002975,"DENTAL SURGERY, 1 MOOR VIEW",LS6 1AQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1375880005,DAMIRA DENTAL STUDIOS LTD,SO19 9GH,V014600,WESTON LANE DENTAL SURGERY,SO19 9GH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1375880004,DAMIRA DENTAL STUDIOS LTD,PO16 7AD,V001275,SHARLAND HOUSE DENTAL CLINIC,PO16 7AD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1013380003,WHITECROSS DENTAL CARE LIMITED,BH1 1PF,V002541,THE LANSDOWNE DENTAL PRACTICE,BH1 1PF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1124290001,BOLTON AND BURY DENTAL PRACTICE PARTNERSHIP,BL2 3BG,V005806,DENTAL SURGERY,BL2 3BG,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1972540001,MISS SUSAN ALLEN AND MR TERENCE MICHAEL JONES,NR31 9BE,V000804,DENTAL SURGERY,NR31 9BE,NA,NA,NA,NA,TRUE,FALSE
202310,3369550004,MR SM HUSSAIN,E6 1AD,V003116,DENTAL SURGERY,E6 1AD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,2342300001,KHAN SHELBOURNE,S71 1AN,V005061,QUEENS ROAD DENTAL SURGERY,S71 1AN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,8533720001,HOOK LANE PRACTICE LIMITED,DA16 2DH,V032643,HOOK LANE DENTAL SURGERY,DA16 2DH,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1610040001,PEARL SMILE (MANCHESTER) LTD,M20 6AX,V005471,DENTAL SURGERY,M20 6AX,NA,NA,NA,NA,TRUE,FALSE
202310,1641270001,PARK ROAD DENTAL PRACTICE,DE21 6HD,V003375,PARK ROAD DENTAL CLINIC,DE21 6HD,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1309310001,PALMERSTON PRECINCT PRACTICE LIMITED,PO5 3QQ,V005160,DENTAL SURGERY,PO5 3QQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1263650001,DENTAL ARTS STUDIO - CLAPHAM (DENTAL CARE) LIMITED,SW11 1PX,V002065,TOGETHER DENTAL CLAPHAM,SW11 1PX,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1110070001,CAMDEN DENTAL CENTRE,NW1 7JL,V004256,CAMDEN DENTAL SURGERY,NW1 7JL,NA,NA,NA,NA,TRUE,FALSE
202310,1091690001,ASH DENTAL PRACTICE LIMITED,M30 0PF,V002756,ASH DENTAL PRACTICE,M30 0PF,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1013700051,PETRIE TUCKER & PARTNERS LTD,L25 3PG,V003910,GATEACRE DENTAL CENTRE,L25 3PG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
202310,1201620001,CONFIDENTAL SOLUTIONS LTD,BL9 0ST,V008256,KNOWSLEY DENTAL PRACTICE,BL9 0ST,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
202310,1025030000,MR GILL,DY4 7AR,V100550,GREAT BRIDGE DENTAL PRACTICE,DY4 7AR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
202310,1141700001,ST ANDREW STREET DENTAL PRACTICE PARTNERSHIP,SG14 1JA,V001420,QUEEN ANNE HOUSE,SG14 1JA,NA,NA,NA,NA,TRUE,FALSE
